Symbol,Company,Activity,Sector,Schedule,Amount to be Spent as decided by Company (Rs.lacs),Actual Amount Spent (Rs.lacs),Direct-Agency Name/s,Direct-Amount (Rs.lacs),Implementing Agency Name/s,Implementing Agency-Amount (Rs.lacs),Resolved_State,Resolved_Location,Location_Class
IFCI,IFCI LTD.,"LEPROSY MISSION TRUST, INDIA FOR FUNDING TLM REGIONAL VOCATIONAL TRAINING CENTRE PROMOTE DEVELOPMENT OF HUMAN CAPITAL",,SCHEDULE VII (I),10.0,10.0,,,,10.0,TAMIL NADU,VADATHORASALUR,Town
IFCI,IFCI LTD.,MPCON : SKILL DEVELOPMENT PROGRAM FOR 200 CANDIDATES BELONGING TO ECONOMICALLY WEAKER SECTIONS PROMOTE DEVELOPMENT OF HUMAN CAPITAL,,SCHEDULE VII (II),32.0,16.0,,,,16.0,MADHYA PRADESH,BETUL,District
IFCI,IFCI LTD.,MPCON : SKILL DEVELOPMENT PROGRAM FOR 200 CANDIDATES BELONGING TO ECONOMICALLY WEAKER SECTIONS PROMOTE DEVELOPMENT OF HUMAN CAPITAL,,SCHEDULE VII (II),32.0,16.0,,,,16.0,MADHYA PRADESH,CHHINDWARA,District
IFCI,IFCI LTD.,MPCON : SKILL DEVELOPMENT PROGRAM FOR 200 CANDIDATES BELONGING TO ECONOMICALLY WEAKER SECTIONS PROMOTE DEVELOPMENT OF HUMAN CAPITAL,,SCHEDULE VII (II),32.0,16.0,,,,16.0,MADHYA PRADESH,HOSHANGABAD,City
IFCI,IFCI LTD.,NITCON SKILL ENTREPRENEURSHIP DEVELOPMENT PROGRAMME PROMOTE DEVELOPMENT OF HUMAN CAPITAL,,SCHEDULE VII (II),32.0,28.0,,,,28.0,PUNJAB,PUNJAB,State
IFCI,IFCI LTD.,PATIALA FOUNDATION FOR CONSTRUCTION OF SEWER TREATMENT PLANT AND USE OF TREATED WATER FOR IRRIGATION AND DEVELOPMENT OF HORTICULTURE/PLANTATION AT CHILDREN HOME COMPLEX.,,SCHEDULE VII (IV),45.0,11.0,,,,11.0,PUNJAB,PUNJAB,State
IFCI,IFCI LTD.,PRASANNA TRUST : DONATION FOR SPONSORING TO THE CORPUS TO PROVIDE SCHOLARSHIP TO THE MERITORIOUS STUDENTS FROM POOR AND BACKWARD CLASSES. PROMOTE DEVELOPMENT OF HUMAN CAPITAL,,SCHEDULE VII (II),3.0,3.0,,,,3.0,KARNATAKA,BENGALURU,City
IFCI,IFCI LTD.,"PRAYAS SOCIAL WELFARE SOCIETY, FOR PURCHASE OF WINTER UNIFORM FOR UNDERPRIVILEGED WOMEN AND CHILDREN PROMOTE DEVELOPMENT OF HUMAN CAPITAL",,SCHEDULE VII (II),25.0,25.0,,,,25.0,HARYANA,FARIDABAD,City
IFCI,IFCI LTD.,"RASHTRIYA GRAMIN VIKAS NIDHI (RGVN), FOR INSTALLATION OF 20 TOILETS WITH WATER FACILITY IN PHOOLPUR, DIST. ALLAHABAD, UP. PROMOTE ENVIRONMENTAL SUSTAINABLE DEVELOPMENT ACTIVITIES",,"SCHEDULE VII (I), SCHEDULE VII (IV)",49.0,15.0,,,,15.0,UTTAR PRADESH,ALLAHABAD,City
IFCI,IFCI LTD.,"SULABH INTERNATIONAL SOCIAL SERVICE ORGANIZATION, KOLKATA FOR CONSTRUCTION OF 14 GIRLS TOILET BLOCKS FOR GIRLS UNDER HEALTH CARE AND SANITATION OTHER WELFARE ELEMENTS",,SCHEDULE VII (I),93.0,19.0,,,,19.0,WEST BENGAL,MURSHIDABAD,Town
IFCI,IFCI LTD.,"UDAYAN CARE, NEW DELHI FOR FINANCIAL SUPPORT TO FORM A CORPUS FUND TO COVER YEARLY UP-KEEP AND EDUCATION EXPENSES OF 2 ERSTWHILE ORPHANED AND ABANDONED GIRL NOW BEING NURTURED AT UDAYAN GHAR, JAIPUR",,SCHEDULE VII (II),20.0,20.0,,,,20.0,RAJASTHAN,JAIPUR,City
IGPL,IG PETROCHEMICALS LTD.,AID TO DIFFERENTLY ABLE PERSON,,SCHEDULE VII (I),0.1,0.1,,,BLIND ORGANISATION OF INDIA,0.1,MAHARASHTRA,TALOJA,Town
IGPL,IG PETROCHEMICALS LTD.,EARTHQUAKE RELIEF,,SCHEDULE VII (VIII),,,,,NEPAL EARTHQUAKE RELIEF FUND,,ALL STATES,ALL STATES,State
IGPL,IG PETROCHEMICALS LTD.,EDUCATION,,SCHEDULE VII (II),10.0,11.0,PARMESHWARI DEVI DHANUKA SARASWATI VIDYA MANDIR,11.0,,,UTTAR PRADESH,VRINDAVAN,Town
IGPL,IG PETROCHEMICALS LTD.,EDUCATION,,SCHEDULE VII (II),1.0,0.65,,0.645,,,MAHARASHTRA,TALOJA,Town
IGPL,IG PETROCHEMICALS LTD.,OLD AGE HOMES,,SCHEDULE VII (III),4.0,3.6,,,PARAM SHANTIDHAM VRIDHASHRAM,3.6,MAHARASHTRA,TALOJA,Town
IGPL,IG PETROCHEMICALS LTD.,PREVENTIVE HEALTH CARE,,SCHEDULE VII (I),,0.21,,,PARKINSON'S DISEASE & MOVEMENT DISORDER SOCIETY,0.21,MAHARASHTRA,MUMBAI,City
IGPL,IG PETROCHEMICALS LTD.,PREVENTIVE HEALTH CARE,,SCHEDULE VII (I),,1.0,,,NARGIS DUTT MEMORIAL CHARITABLE TRUST,1.0,MAHARASHTRA,MUMBAI,City
IGPL,IG PETROCHEMICALS LTD.,PROMOTING EDUCATION,,SCHEDULE VII (II),1.0,0.57,,,SHREE SADGURU VAMANBABA MADHYAMIK VIDYALAYA,0.575,MAHARASHTRA,TALOJA,Town
IGPL,IG PETROCHEMICALS LTD.,SANITATION COMMUNITY ORGANISATION,,SCHEDULE VII (I),0.5,0.63,PRAGATI PRATISHTAN,0.63,,,MAHARASHTRA,THANE,District
IGPL,IG PETROCHEMICALS LTD.,TRUST COMMUNITY ORGANISATION,,COMMUNITY DEVELOPMENT/ INFRASTRUCTURE/ SOCIAL WELFARE/ CHILD WELFARE,10.0,9.0,,,SMT.PARMESHWARI DEVI JAN KALYAN TRUST,9.0,MAHARASHTRA,MUMBAI,City
IGPL,IG PETROCHEMICALS LTD.,WATER FILTER HEALTHCARE,,SCHEDULE VII (I),,,,,,,MAHARASHTRA,TALOJA,Town
IIFL,IIFL FINANCE LTD.,SUPPORTING ACTIVITIES OF IIFL FOUNDATION TO EDUCATE THE STREET CHILDREN,,SCHEDULE VII (II),0.5,0.5,IIFL FOUNDATION,0.5,,,MAHARASHTRA,MUMBAI,City
IIFL,IIFL FINANCE LTD.,SUPPORTING CONSUMER RESEARCH & AWARENESS CREATION PROMOTING CONSUMER EDUCATION,,SCHEDULE VII (II),5.0,5.0,,,PEOPLES RESEARCH ON INDIAS CONSUMER EDUCATION,5.0,KARNATAKA,BENGALURU,City
IIFL,IIFL FINANCE LTD.,SUPPORTING IIFL FOUNDATION TO WORK WITH STREET GIRLS ON HEALTH & HYGIENE,,SCHEDULE VII (I),1.0,1.0,IIFL FOUNDATION,1.0,,,MAHARASHTRA,MUMBAI,City
IIFL,IIFL FINANCE LTD.,SUPPORTING PROMOTION OF CULTURE,,SCHEDULE VII (V),1.0,1.0,,,METTHUR MALI,1.0,TAMIL NADU,CHENNAI,City
IIFL,IIFL FINANCE LTD.,SUPPORTING RELIEF AND REHABILITATION OF HOSPITALS AND SCHOOLS.,,"SCHEDULE VII (I), SCHEDULE VII (II)",15.0,15.0,AMERICARES INDIA FOUNDATION,7.5,,7.5,JAMMU & KASHMIR,JAMMU & KASHMIR,State
IVC,IL&FS INVESTMENT MANAGERS LTD.,CONSTRUCTION/ACQUISITION OF ANY ASSET.ON PURPOSES OTHER THAN,,COMMUNITY DEVELOPMENT/ INFRASTRUCTURE/ SOCIAL WELFARE/ CHILD WELFARE,,115.9,,57.9505,,57.9505,ALL STATES,ALL STATES,State
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,GUJARAT,AHMEDABAD,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,HIMACHAL PRADESH,BILASPUR,District
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,HIMACHAL PRADESH,MANDI,District
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,JHARKHAND,HAZARIBAG,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,JHARKHAND,RANCHI,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,KERALA,THIRUVANANTHAPURAM,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,MAHARASHTRA,AHMEDNAGAR,District
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,MAHARASHTRA,NASHIK,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,MAHARASHTRA,PUNE,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,MAHARASHTRA,SHOLAPUR,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,PUNJAB,ROPAR,Town
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,TELANGANA,HYDERABAD,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,UTTAR PRADESH,BAREILLY,District
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,UTTAR PRADESH,MORADABAD,District
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"DISASTER RELIEF COMMUNITY DRIVEN PROGRAMME AND TECHNICAL MEASURES FOR ROAD SAFETY SUPPORTING COMMUNITY HEALTHCARE THROUGH 3 MEDICAL MOBILE UNITS AND OTHER INNOVATIVE INTERVENTIONS IMPROVING SANITATION ALONG THE HIGHWAY AND IN SCHOOLS IN SUPPORT OF SWACCH BHARAT ABHIYAN PRESERVATION, PROMOTION AND PROPAGATION THE RICH INTANGIBLE HERITAGE OF THE INDIAN CLASSICAL MUSIC",,"SCHEDULE VII (I), SCHEDULE VII (II), SCHEDULE VII (V), SCHEDULE VII (VIII)",155.0,295.0,,147.5,,147.5,UTTAR PRADESH,RAMPUR,District
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,"ENHANCING EDUCATION OUTCOMES INNOVATIVELY IMPROVING TEACHING LEARNING THROUGH COMPUTER BUSES, KITS, TRAININGS FOR TEACHERS ETC IN GOVT SCHOOLS",,SCHEDULE VII (II),272.0,281.0,,140.5,,140.5,JAMMU & KASHMIR,UDHAMPUR,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,LIVELIHOOD DEVELOPMENT MARGINALIZED WOMEN AND SMALL FARMERS SUPPORTED TO ESTABLISH FARM AND OFF FARM INCOME GENERATING INITIATIVES,,SCHEDULE VII (II),89.0,47.0,,23.5,,23.5,ODISHA,BALASORE,Town
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,LIVELIHOOD DEVELOPMENT MARGINALIZED WOMEN AND SMALL FARMERS SUPPORTED TO ESTABLISH FARM AND OFF FARM INCOME GENERATING INITIATIVES,,SCHEDULE VII (II),89.0,47.0,,23.5,,23.5,WEST BENGAL,PASCHIM MEDINIPUR,District
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,SKILLING FOR EMPLOYMENT YOUTH FROM WEAKER SECTION TRAINED AND PLACED IN FORMAL SECTOR JOBS,,SCHEDULE VII (II),100.0,108.0,,,SPECIFIC TO EACH GEOGRAPHY & THEME,108.0,JHARKHAND,DHANBAD,City
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD.,SKILLING FOR EMPLOYMENT YOUTH FROM WEAKER SECTION TRAINED AND PLACED IN FORMAL SECTOR JOBS,,SCHEDULE VII (II),100.0,108.0,,,SPECIFIC TO EACH GEOGRAPHY & THEME,108.0,WEST BENGAL,BURDWAN,City
INDIACEM,"INDIA CEMENTS LTD.,THE",ABACUS TRAINING FOR SCHOOL CHILDREN,,SCHEDULE VII (II),2.4,2.1,,2.1,,,TAMIL NADU,TIRUVALLUR,Town
INDIACEM,"INDIA CEMENTS LTD.,THE",ASSISTING GOVERNMENT SCHOOLS TO FILL THE TEACHERS VACANCIES.,,SCHEDULE VII (II),2.9,2.5,,2.5,,,TAMIL NADU,ARIYALUR,District
INDIACEM,"INDIA CEMENTS LTD.,THE",ASSISTING GOVERNMENT SCHOOLS TO FILL THE TEACHERS VACANCIES.,,SCHEDULE VII (II),2.9,2.5,,2.5,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE",AWARD REWARDS FOR MERITORIOUS STUDENTS,,SCHEDULE VII (II),3.4,2.8,,2.8,,,TAMIL NADU,ARIYALUR,District
INDIACEM,"INDIA CEMENTS LTD.,THE",AWARD REWARDS FOR MERITORIOUS STUDENTS,,SCHEDULE VII (II),3.4,2.8,,2.8,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE",CAREER GUIDANCE PROGRAMME FOR SCHOOL & COLLEGE STUDENTS,,SCHEDULE VII (II),3.3,2.4,,2.4,,,ANDHRA PRADESH,KADAPA,City
INDIACEM,"INDIA CEMENTS LTD.,THE",CAREER GUIDANCE PROGRAMME FOR SCHOOL & COLLEGE STUDENTS,,SCHEDULE VII (II),3.3,2.4,,2.4,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE","CLASS ROOM BUILDING SHED, TOILET FACILITIES AND DRINKING WATER FACILITIES",,"SCHEDULE VII (I), SCHEDULE VII (II)",6.4,3.9,,3.9,,,ANDHRA PRADESH,KADAPA,City
INDIACEM,"INDIA CEMENTS LTD.,THE","CLASS ROOM BUILDING SHED, TOILET FACILITIES AND DRINKING WATER FACILITIES",,"SCHEDULE VII (I), SCHEDULE VII (II)",6.4,3.9,,3.9,,,MAHARASHTRA,BEED,District
INDIACEM,"INDIA CEMENTS LTD.,THE","CLASS ROOM BUILDING SHED, TOILET FACILITIES AND DRINKING WATER FACILITIES",,"SCHEDULE VII (I), SCHEDULE VII (II)",6.4,3.9,,3.9,,,TAMIL NADU,ARIYALUR,District
INDIACEM,"INDIA CEMENTS LTD.,THE","CLASS ROOM BUILDING SHED, TOILET FACILITIES AND DRINKING WATER FACILITIES",,"SCHEDULE VII (I), SCHEDULE VII (II)",6.4,3.9,,3.9,,,TAMIL NADU,NAMAKKAL,District
INDIACEM,"INDIA CEMENTS LTD.,THE",CONSTRUCTION OF BUS SHELTER,,COMMUNITY DEVELOPMENT/ INFRASTRUCTURE/ SOCIAL WELFARE/ CHILD WELFARE,2.5,2.0,,2.0,,,TAMIL NADU,SALEM,District
INDIACEM,"INDIA CEMENTS LTD.,THE",CONSTRUCTION OF WATER TANK ERADICATION OF POVERTY,,SCHEDULE VII (I),12.5,12.5,,12.5,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE",CONTRIBUTION OF CEMENT FOR GOVERNMENT PROGRAMMES,,SCHEDULE VII (X),4.0,3.5,,3.5,,,TELANGANA,NALGONDA,City
INDIACEM,"INDIA CEMENTS LTD.,THE",DESILTING OF CANAL PONDS,,SCHEDULE VII (IV),1.0,0.2,,0.2,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE",DEVELOPMENTAL WORK IN VILLAGES,,SCHEDULE VII (X),7.5,4.7,,4.7,,,ANDHRA PRADESH,KADAPA,City
INDIACEM,"INDIA CEMENTS LTD.,THE","DISTRIBUTION OF UNIFORM, SCHOOL NOTE BOOKS, FURNITURE & BAGS FOR GOVERNMENT SCHOOL STUDENTS, PROVIDING OTHER FACILITIES",,SCHEDULE VII (II),14.1,8.9,,8.9,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE","DRINKING WATER BOREWELL, DEEPENING OF VILLAGE POND ERADICATION OF POVERTY",,SCHEDULE VII (I),25.4,14.5,,14.5,,,TAMIL NADU,ARIYALUR,District
INDIACEM,"INDIA CEMENTS LTD.,THE","DRINKING WATER BOREWELL, DEEPENING OF VILLAGE POND ERADICATION OF POVERTY",,SCHEDULE VII (I),25.4,14.5,,14.5,,,TELANGANA,NALGONDA,City
INDIACEM,"INDIA CEMENTS LTD.,THE",FINANCIAL ASSISTANCE SCHOLARSHIP FOR POOR STUDENTS FOR HIGHER EDUCATION,,SCHEDULE VII (II),7.1,4.6,,4.6,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE",HEALTH CAMPS ERADICATION OF POVERTY,,SCHEDULE VII (I),43.2,8.7,,8.7,,,ANDHRA PRADESH,KADAPA,City
INDIACEM,"INDIA CEMENTS LTD.,THE",HEALTH CAMPS ERADICATION OF POVERTY,,SCHEDULE VII (I),43.2,8.7,,8.7,,,MAHARASHTRA,BEED,District
INDIACEM,"INDIA CEMENTS LTD.,THE",HEALTH CAMPS ERADICATION OF POVERTY,,SCHEDULE VII (I),43.2,8.7,,8.7,,,TAMIL NADU,SALEM,District
INDIACEM,"INDIA CEMENTS LTD.,THE",HEALTH CAMPS ERADICATION OF POVERTY,,SCHEDULE VII (I),43.2,8.7,,8.7,,,TAMIL NADU,TIRUNELVELI,District
INDIACEM,"INDIA CEMENTS LTD.,THE",HEALTH CAMPS ERADICATION OF POVERTY,,SCHEDULE VII (I),43.2,8.7,,8.7,,,TELANGANA,RANGA REDDY,District
INDIACEM,"INDIA CEMENTS LTD.,THE",HEALTH EDUCATION FOR SCHOOL CHILDREN ERADICATION OF POVERTY,,"SCHEDULE VII (I), SCHEDULE VII (II)",0.3,0.2,,0.2,,,ANDHRA PRADESH,KADAPA,City
INDIACEM,"INDIA CEMENTS LTD.,THE",IMPROVING THE QUALITY OF EDUCATION IN GOVERNMENT SCHOOLS,,SCHEDULE VII (II),5.0,3.6,,3.6,,,TELANGANA,NALGONDA,City
INDIACEM,"INDIA CEMENTS LTD.,THE",INFRASTRUCTURE FACILITIES IN RURAL AREAS.,,SCHEDULE VII (X),20.0,19.4,,19.4,,,TAMIL NADU,ARIYALUR,District
INDIACEM,"INDIA CEMENTS LTD.,THE",INTER SCHOOL COMPETITION,,SCHEDULE VII (VII),2.6,0.9,,0.9,,,MAHARASHTRA,BEED,District
INDIACEM,"INDIA CEMENTS LTD.,THE",INTER SCHOOL COMPETITION,,SCHEDULE VII (VII),2.6,0.9,,0.9,,,TELANGANA,NALGONDA,City
INDIACEM,"INDIA CEMENTS LTD.,THE",MATERIAL ASSISTANCE TO SPECIAL SCHOOLS,,SCHEDULE VII (II),1.0,0.7,,0.7,,,TAMIL NADU,TIRUVALLUR,Town
