Symbol,Company,Activity,Sector,Schedule,Amount to be Spent as decided by Company (Rs.lacs),Actual Amount Spent (Rs.lacs),Direct-Agency Name/s,Direct-Amount (Rs.lacs),Implementing Agency Name/s,Implementing Agency-Amount (Rs.lacs),Resolved_State,Resolved_Location,Location_Class
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,KERALA,COCHIN,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,KERALA,THRISSUR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MADHYA PRADESH,BHOPAL,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MADHYA PRADESH,GWALIOR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MADHYA PRADESH,SATNA,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,CHANDRAPUR,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,DINDORI,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,KOLHAPUR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,LATUR,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,MUMBAI,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,NAGPUR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,NASHIK,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,PUNE,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MAHARASHTRA,THANE,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,MEGHALAYA,SHILLONG,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,ODISHA,BHUBANESWAR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,PUNJAB,PATIALA,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,RAJASTHAN,BIKANER,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,RAJASTHAN,JODHPUR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,RAJASTHAN,KOTA,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,RAJASTHAN,NAGAUR,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,RAJASTHAN,UDAIPUR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TAMIL NADU,CHENNAI,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TAMIL NADU,COIMBATORE,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TAMIL NADU,SALEM,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TAMIL NADU,TRICHY,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TAMIL NADU,VELLORE,District
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TELANGANA,HYDERABAD,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TELANGANA,KARIMNAGAR,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,TELANGANA,WARANGAL,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,UTTAR PRADESH,AGRA,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,UTTAR PRADESH,ALLAHABAD,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,UTTAR PRADESH,FAIZABAD,City
M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,"IMPROVING HEALTH CONDITIONS AND MEDICAL FACILITIES IN VARIOUS VILLAGES ACROSS THE NATION BY ORGANISING BLOOD DONATION CAMPS, EYE CHECK-UP CAMPS, HEALTH CAMPS AND ALSO BY PROVIDING MEDICAL AID",,SCHEDULE VII (I),263.22,263.22,,131.61,"GENESIS FOUNDATION,NAIR CHARITABLE HOSPITAL DEPT.DEVELOPMENT FOUNDATION,INDIAN DEVELOPMENT FOUNDATION,SIDDHIVINAYAK CHARITABLE TRUST,THINK FOUNDATION,SRI SHANMUKHANANDA FINE ARTS & SANGEETHA SABHA,FAMILY PLANNING ASSOCIATION OF INDIA,BRINDABAN SEVA SANGHAM",131.61,UTTAR PRADESH,GORAKHPUR,District
